Date,Conservative,Balanced,Aggressive
2021-01-05,-0.014701383205914187,-0.0036886469404201483,-0.004958363387184916
2021-01-06,-0.028201927581733344,-0.011155185116145883,-0.009326875891096376
2021-01-07,-0.027699622584310024,-7.570865235551061e-05,0.0
2021-01-08,-0.03356325208112576,0.0,0.0
2021-01-11,-0.03744000018722193,-0.007557984869522305,-0.009331285718960247
2021-01-12,-0.036688383363940535,-0.007462643722983775,-0.009575312316741025
2021-01-13,-0.030924796165424095,-0.0025748102870927214,-0.005222071854637078
2021-01-14,-0.03676109132330929,-0.0074923890250532255,-0.009583316942643472
2021-01-15,-0.039408462869766514,-0.013189995396405307,-0.016750688122560198
2021-01-19,-0.033320452132605705,-0.004298280975317148,-0.0065770475446684795
2021-01-20,-0.02477261163691491,0.0,0.0
2021-01-21,-0.027359243176453774,0.0,0.0
2021-01-22,-0.028284968861175264,-0.002419617883279157,-0.003153544193933544
2021-01-25,-0.020821784655923326,0.0,0.0
2021-01-26,-0.02239195703884067,-0.0008098840677741581,-0.0004130454051998189
2021-01-27,-0.02989167666749737,-0.01905931803185179,-0.023963902858455843
2021-01-28,-0.030150259682352853,-0.014937075003315314,-0.017681372857433764
2021-01-29,-0.03907002551636152,-0.03026775189956976,-0.03609610188023227
2021-02-01,-0.031109273220177536,-0.015406793723892864,-0.017931336883995397
2021-02-02,-0.032269794745688696,-0.007486721359603377,-0.005493536571605673
2021-02-03,-0.037086992487977755,-0.010266949248719737,-0.007197010648528401
2021-02-04,-0.039192463886083106,-0.004915738392055058,0.0
2021-02-05,-0.04023616137240804,-0.0030210111090839264,0.0
2021-02-08,-0.03416657623374364,0.0,0.0
2021-02-09,-0.033327463971712046,0.0,-0.00021676554533767156
2021-02-10,-0.02970826335745802,0.0,-0.0008301220892248384
2021-02-11,-0.033202684607972155,0.0,0.0
2021-02-12,-0.0382980995894765,0.0,0.0
2021-02-16,-0.04880712628970141,-0.005638358944230704,-0.002993773243511022
2021-02-17,-0.04835952934190513,-0.006844567901199139,-0.005042476222278491
2021-02-18,-0.05152231645412808,-0.01064745160149505,-0.009103776438553868
2021-02-19,-0.05778780199261624,-0.01486064602973236,-0.012160581104648904
2021-02-22,-0.06244291524858925,-0.02557636044655076,-0.025837937065116945
2021-02-23,-0.06427755903347532,-0.026759482769977083,-0.026659007320591233
2021-02-24,-0.06464594873412,-0.021408982985449687,-0.018440829103773315
2021-02-25,-0.0835718001736635,-0.04611336944169586,-0.045679424316131034
2021-02-26,-0.07341663328985581,-0.04288085027310862,-0.04611597056415695
2021-03-01,-0.07257670422305185,-0.02765665493676772,-0.023789203885950516
2021-03-02,-0.07446819928328818,-0.03482672031800904,-0.03359158088236258
2021-03-03,-0.08666517511670135,-0.05150069182645722,-0.05226671388090087
2021-03-04,-0.09516278889480001,-0.06300943784659963,-0.06510706343662431
2021-03-05,-0.0894761215192913,-0.051457133976827496,-0.050755180475621775
2021-03-08,-0.09838816554086616,-0.0638615202645606,-0.06473001058392192
2021-03-09,-0.08217493446495361,-0.04285281546475406,-0.04165543356780588
2021-03-10,-0.07943905458589551,-0.0404177169903549,-0.03942654722711747
2021-03-11,-0.07893179144267337,-0.031363490508793834,-0.026095834852864486
2021-03-12,-0.08923805786420469,-0.03732798643362889,-0.029642496651340666
2021-03-15,-0.08370047585817642,-0.03039110865075645,-0.022104075552565994
2021-03-16,-0.08510056073251271,-0.029973449731748203,-0.020725131328284463
2021-03-17,-0.08621565282145716,-0.028211010016126803,-0.017459489995797495
2021-03-18,-0.09736195620186272,-0.04532912845945736,-0.03742825652326576
2021-03-19,-0.09382542519119197,-0.04344330011440811,-0.03646177874794787
2021-03-22,-0.08586814667185594,-0.03300326882276605,-0.024917934847234147
2021-03-23,-0.08491489601513558,-0.03627359391861684,-0.03037284323217826
2021-03-24,-0.08429256526070417,-0.041738355691210205,-0.03894988760012219
2021-03-25,-0.08769664831112778,-0.04193928099969846,-0.03746583182057306
2021-03-26,-0.08446544769509456,-0.03185038544380492,-0.023966380929349107
2021-03-29,-0.09064815787448055,-0.034924233066273236,-0.025319065930467288
2021-03-30,-0.09231439480534098,-0.038043613689256905,-0.029151735686927305
2021-03-31,-0.08996819443884063,-0.03168208856301713,-0.020775975634969357
2021-04-01,-0.07660096231199309,-0.018110262697093593,-0.007380738469373704
2021-04-05,-0.07418981616570086,-0.007485358235571171,0.0
2021-04-06,-0.06973251732593821,-0.0057815731229160505,0.0
2021-04-07,-0.07305598655525258,-0.006264980866849568,0.0
2021-04-08,-0.06538932887320636,0.0,0.0
2021-04-09,-0.06656605948241012,0.0,0.0
2021-04-12,-0.06795539624373104,-0.000939238053506708,-0.0006646497501998638
2021-04-13,-0.06150184155423555,0.0,0.0
2021-04-14,-0.06557633171350008,-0.006038458659905044,-0.00688693777442162
2021-04-15,-0.0513136028073895,0.0,0.0
2021-04-16,-0.05310465943848419,0.0,0.0
2021-04-19,-0.056785075847105126,-0.005561650494822046,-0.0063990632810216885
2021-04-20,-0.05600932333586439,-0.009378175241343989,-0.012527625966933686
2021-04-21,-0.05059602921724948,-0.0017050832766619672,-0.0038858997114873395
2021-04-22,-0.052634181966305316,-0.008738207106788853,-0.013343324886651575
2021-04-23,-0.05122670832037013,-0.0015411063687653659,-0.0033307507368161016
2021-04-26,-0.050388358201709726,0.0,0.0
2021-04-27,-0.05546032950469881,-0.003382107830680936,-0.0024026114495948603
2021-04-28,-0.0549712956846643,-0.004084734130137768,-0.003715838913954439
2021-04-29,-0.05560442941373456,-0.0014711768719529728,0.0
2021-04-30,-0.057008309064431884,-0.005933245801266862,-0.005959695773947726
2021-05-03,-0.05437351713576344,-0.0052546040176043585,-0.006330473041167739
2021-05-04,-0.0554197372423717,-0.012458809705479745,-0.016575407055759994
2021-05-05,-0.05411694365682307,-0.012596672520861607,-0.017459523679049127
2021-05-06,-0.04795914969378268,-0.0052378075217185405,-0.009673807292800984
2021-05-07,-0.046435200300900537,-6.377628621656584e-06,-0.0026542723978123517
2021-05-10,-0.05498232598883468,-0.013265924721502675,-0.018021153354003783
2021-05-11,-0.059440867653581586,-0.018297042964758092,-0.0232150008517934
2021-05-12,-0.07268205895196556,-0.037300693998121415,-0.044702086299575616
2021-05-13,-0.06825758907094615,-0.02974860049015937,-0.035740023388579956
2021-05-14,-0.05728394917447299,-0.014664054364766699,-0.018931236144122954
2021-05-17,-0.05713819487709548,-0.016730161151277234,-0.022092816855405872
2021-05-18,-0.060238498197057955,-0.022421882097114598,-0.02897606566631894
2021-05-19,-0.06163101266362714,-0.023516296490567412,-0.02988726181770296
2021-05-20,-0.05307910977338148,-0.011594731934999936,-0.016542187563710398
2021-05-21,-0.05215412167236588,-0.012880861130793786,-0.018942064164925942
2021-05-24,-0.04653769518248374,-0.002969678237143336,-0.00707318787749589
2021-05-25,-0.040682820537781494,-0.0006890731581852272,-0.006714965908201864
2021-05-26,-0.04112744534532864,0.0,-0.004517154422318037
2021-05-27,-0.04323847272914971,-0.0016774209773647852,-0.005926106338431825
2021-05-28,-0.0426320284400179,0.0,-0.0036742690006362766
2021-06-01,-0.04374162251132607,-0.0016635312577342187,-0.005583024344554821
2021-06-02,-0.041211686569856854,0.0,-0.003666027635497393
2021-06-03,-0.048474761862359994,-0.007314766078954982,-0.01082420575287868
2021-06-04,-0.036551928132379397,0.0,0.0
2021-06-07,-0.03716035333926393,0.0,0.0
2021-06-08,-0.03428648327498973,0.0,0.0
2021-06-09,-0.030658856804111956,0.0,-0.000305447601762876
2021-06-10,-0.025007481937010523,0.0,0.0
2021-06-11,-0.027411000095469706,-2.471906240142374e-06,0.0
2021-06-14,-0.03090817483808994,0.0,0.0
2021-06-15,-0.033212185218359336,-0.003311583164505527,-0.00377862755044156
2021-06-16,-0.038322187943639174,-0.00848270433627285,-0.008898886963353947
2021-06-17,-0.0358781369894402,-0.004916260890595159,-0.004810881603224404
2021-06-18,-0.03124032515819719,-0.009437895138310948,-0.013987680114470491
2021-06-21,-0.03360162132884981,-0.004022499163245152,-0.004700222363034912
2021-06-22,-0.031297280517318615,0.0,0.0
2021-06-23,-0.03285933374692995,-0.0009167118520978512,-0.0005688074063141535
2021-06-24,-0.030457315721204914,0.0,0.0
2021-06-25,-0.03427880739717448,-0.0006931463327841669,0.0
2021-06-28,-0.027762341829228876,0.0,0.0
2021-06-29,-0.028535417677624575,0.0,0.0
2021-06-30,-0.02541894621800378,0.0,0.0
2021-07-01,-0.023603565098483048,0.0,0.0
2021-07-02,-0.016763517721159138,0.0,0.0
2021-07-06,-0.00995877281104085,0.0,0.0
2021-07-07,-0.003910818181499076,0.0,0.0
2021-07-08,-0.004314280740344567,-0.004352793125713683,-0.00632666637729995
2021-07-09,-0.007906624116598593,-0.0007062596843339097,0.0
2021-07-12,-0.00769796844258519,0.0,0.0
2021-07-13,-0.01191321997419137,-0.002764027973427785,-0.002022065893605318
2021-07-14,-0.003702347082868873,0.0,0.0
2021-07-15,0.0,-0.0012498042988027258,-0.00395695184308531
2021-07-16,-0.005262057760142658,-0.008155889808742267,-0.011667383300874579
2021-07-19,0.0,-0.011985752690110707,-0.02106226438528558
2021-07-20,-0.0010517278712766087,-0.004912292202892354,-0.010034757397125005
2021-07-21,-0.005732459130147083,-0.0022756979167086744,-0.003780904848400546
2021-07-22,0.0,0.0,0.0
2021-07-23,-0.0007456366678763038,0.0,0.0
2021-07-26,-0.002131196332726848,0.0,0.0
2021-07-27,0.0,-0.0028276085034496523,-0.006069113054611108
2021-07-28,0.0,-0.0013253347699284657,-0.004491398374483646
2021-07-29,0.0,0.0,-0.001442844668931298
2021-07-30,-0.0007180281045228165,-0.0033540575755417468,-0.006108175905355506
2021-08-02,0.0,-0.0025111655805144517,-0.0067362356189394346
2021-08-03,0.0,0.0,-0.00029651696905252933
2021-08-04,0.0,-0.0010992434267033113,-0.0020628760267880075
2021-08-05,-0.001438196587202567,0.0,0.0
2021-08-06,-0.014875170282280137,-0.006493007392506023,-0.0030113478197685284
2021-08-09,-0.020114390845920704,-0.008740256701301408,-0.0037428765669699215
2021-08-10,-0.022574800651742888,-0.010656119454879098,-0.005380400122426243
2021-08-11,-0.019862050523772545,-0.008940167923026099,-0.004172983016030973
2021-08-12,-0.019676671180963723,-0.006981128658393954,-0.0013144624508938385
2021-08-13,-0.008424426817406738,-0.0006529646387950505,0.0
2021-08-16,-0.005723630626336851,0.0,0.0
2021-08-17,-0.008400647758965096,-0.005494618814055663,-0.006895714424252297
2021-08-18,-0.009705607000511374,-0.011974390551722003,-0.015948208743174153
2021-08-19,-0.005854591648050467,-0.008764799321675842,-0.013066554952747556
2021-08-20,-0.002805102851242469,-0.002344409599695285,-0.004991448352964056
2021-08-23,0.0,0.0,0.0
2021-08-24,-0.0033600939913460692,-5.1469227200340306e-05,0.0
2021-08-25,-0.00834964263931992,-0.0012225493489386174,0.0
2021-08-26,-0.008552118933369268,-0.004817206858858558,-0.005296495736275997
2021-08-27,0.0,0.0,0.0
2021-08-30,0.0,0.0,0.0
2021-08-31,-0.003379689833423294,-0.0019978726676378455,-0.0013069640847450659
2021-09-01,-0.002262071217556172,-0.0009490386633747017,-0.00029259542395065896
2021-09-02,-4.660109450782546e-05,0.0,0.0
2021-09-03,-0.00219585575759218,0.0,0.0
2021-09-07,-0.010885069065566744,-0.004651230316437105,-0.0026226776962827714
2021-09-08,-0.008599798061950326,-0.005070089767058694,-0.004404427644942532
2021-09-09,-0.0029140504243239107,-0.004952183017404965,-0.007082353377699913
2021-09-10,-0.010647379221052522,-0.012614065966131127,-0.01470007442026866
2021-09-13,-0.006546377438357176,-0.010279385729302981,-0.013247554038844811
2021-09-14,-0.0006001088588405423,-0.01022310660103809,-0.016116468023419928
2021-09-15,-0.0011122778090153496,-0.005983336852998344,-0.009542571671085742
2021-09-16,-0.008172094282176134,-0.009570029612778863,-0.011403229787973257
2021-09-17,-0.013975360105580537,-0.018056339092285767,-0.021216952777166842
2021-09-20,-0.011778076906656887,-0.027555615555041935,-0.03651057695251947
2021-09-21,-0.010950137399953652,-0.02708281972824389,-0.03621152319328902
2021-09-22,-0.00588607459199586,-0.01976313057044521,-0.02780236903590505
2021-09-23,-0.016080681919334983,-0.0178476975847498,-0.01996785497678355
2021-09-24,-0.0207250354176165,-0.0189700395897342,-0.019334731291711038
2021-09-27,-0.02345885795866287,-0.02295875864054342,-0.02394673378340828
2021-09-28,-0.03966161382370581,-0.04312203228348599,-0.04606373035336764
2021-09-29,-0.03952792576131536,-0.04304743031134739,-0.04601856982871977
2021-09-30,-0.03884208841947556,-0.047087026175891555,-0.052399751770171865
2021-10-01,-0.03148408047659046,-0.03896566730404949,-0.043912740927894434
2021-10-04,-0.03634142728070333,-0.05001420450324212,-0.058002728633063216
2021-10-05,-0.03858554068397413,-0.044490345744946924,-0.04868978160733051
2021-10-06,-0.03394436815509472,-0.03973155250813143,-0.04387916132536063
2021-10-07,-0.03745751687693477,-0.0362822577920251,-0.036989056661482334
2021-10-08,-0.04157485427998897,-0.03973482931112904,-0.04010444508584565
2021-10-11,-0.04527532727350614,-0.04539369988022446,-0.046736408588002654
2021-10-12,-0.037053628610742795,-0.04363681396051022,-0.04820934466401905
2021-10-13,-0.027479674755024774,-0.03640079996575929,-0.04213873843090743
2021-10-14,-0.020134353380639847,-0.023641743289729567,-0.026731419508611243
2021-10-15,-0.023993710216892006,-0.021511443010210685,-0.0216293944405912
2021-10-18,-0.02063031356620615,-0.01672587553490279,-0.016137680675591293
2021-10-19,-0.02450356404195686,-0.013856149913764049,-0.009885008177710874
2021-10-20,-0.02544712737086685,-0.01315998856421674,-0.008357709382372902
2021-10-21,-0.0250990140748093,-0.01064613193470254,-0.004745683436775838
2021-10-22,-0.019559254466839704,-0.010765767351348154,-0.007753914311327104
2021-10-25,-0.016896642360612946,-0.005223603650419406,-0.0007626941061356085
2021-10-26,-0.013800312998384467,-0.0030166451478225165,0.0
2021-10-27,-0.004955951059066321,-0.0001995652882580412,-0.0002456568798646641
2021-10-28,-0.003661960833624356,0.0,0.0
2021-10-29,-0.0029400822741879606,0.0,0.0
2021-11-01,-0.004804602688219584,0.0,0.0
2021-11-02,-0.0018028610080041974,0.0,0.0
2021-11-03,-0.006342170153282201,0.0,0.0
2021-11-04,0.0,0.0,0.0
2021-11-05,0.0,0.0,0.0
2021-11-08,-0.00018421398485790608,-8.093624140936839e-05,-2.9297369684933017e-05
2021-11-09,0.0,-0.0003714962584527859,-0.003537824971134196
2021-11-10,-0.010048571963911068,-0.010565580193643287,-0.013774005212059293
2021-11-11,-0.009335567642451803,-0.009353891532492997,-0.01231752646339579
2021-11-12,-0.008598088122057312,-0.003918733089555815,-0.004556808508994981
2021-11-15,-0.01508405887468578,-0.0065061239119582615,-0.005179203725048209
2021-11-16,-0.016280572356763723,-0.004034982901376161,-0.0008632683497342697
2021-11-17,-0.011010992057638558,-0.0023562546991199307,-0.001013240814180083
2021-11-18,-0.008089687774768928,0.0,0.0
2021-11-19,-0.0041719868886137546,0.0,0.0
2021-11-22,-0.01619390531256326,-0.009196504801600502,-0.007758615285490822
2021-11-23,-0.025196379804576563,-0.013748361183556379,-0.010056477104909312
2021-11-24,-0.016722889802637808,-0.008669664693000567,-0.0067124622460983385
2021-11-26,-0.010867628175172062,-0.018302069188527947,-0.02414703123020101
2021-11-29,-0.010542498883377105,-0.00880719091593618,-0.010149893766843165
2021-11-30,-0.00965532251023149,-0.01854138218005741,-0.025175165469771055
2021-12-01,-0.0096955289881403,-0.02630873453680982,-0.03672765526457267
2021-12-02,-0.006427439999854401,-0.0185344683843095,-0.02678047842397202
2021-12-03,-0.0022849532721679333,-0.023902681083914246,-0.036793958608886346
2021-12-06,-0.006465006374591797,-0.019853553591981266,-0.02878274572900419
2021-12-07,-0.0026711987854436403,-0.004125079599311521,-0.007259259449125199
2021-12-08,-0.01020844301748669,-0.005122406637725785,-0.004999256743273617
2021-12-09,-0.011443081043804537,-0.011696003842730396,-0.014240305200625025
2021-12-10,-0.008865633867929712,-0.004811532737550528,-0.005225260748273564
2021-12-13,-0.00422966631115429,-0.009458475865063098,-0.014519275225399197
2021-12-14,-0.009677576764789753,-0.016657725198855,-0.022567168702645524
2021-12-15,-0.00823930447340293,-0.005256787136791563,-0.006278309544610061
2021-12-16,-0.00994612610790302,-0.01515857896734496,-0.020260646502926916
2021-12-17,-0.007361848724280584,-0.01880411254538661,-0.026979294813155197
2021-12-20,-0.014994434135708334,-0.027718313848951515,-0.03649831746374166
2021-12-21,-0.01124913579554443,-0.01506475444139943,-0.01952114360563395
2021-12-22,-0.0039216421357731734,-0.005689799179097954,-0.009155432384994722
2021-12-23,-0.0058033936819277265,-0.002467650591302495,-0.0034031234924541964
2021-12-27,0.0,0.0,0.0
2021-12-28,-0.003470406229059142,-0.0029408671335318104,-0.0026760975857682556
2021-12-29,-0.008732760703144216,-0.004683370213127702,-0.0026572718068426093
2021-12-30,-0.003997588643197103,-0.0042925729978160465,-0.004451979698266162
2021-12-31,-0.0027845085778951395,-0.006090983373406744,-0.007755426709917579
2022-01-03,-0.016826240419808847,-0.007665699966125095,-0.0031276776453595945
2022-01-04,-0.018762744753708205,-0.011754182261444868,-0.008306703684881733
2022-01-05,-0.028798961545966395,-0.029822873687919804,-0.0304327080636142
2022-01-06,-0.030170906417721466,-0.031077484487599727,-0.031628622828796304
2022-01-07,-0.03459124769450739,-0.036710645739352454,-0.03786670975285933
2022-01-10,-0.032993281777192296,-0.03623295266238491,-0.03794730222185794
2022-01-11,-0.02422503270494525,-0.025931633893120365,-0.026884474520480706
2022-01-12,-0.024664008089746225,-0.024208421848912587,-0.02408329545556276
2022-01-13,-0.02612345315682607,-0.03550789762025086,-0.04030452551281227
2022-01-14,-0.03335609050783184,-0.036741928633164056,-0.038582706611216544
2022-01-18,-0.04630796355897293,-0.05362985842818713,-0.05742527094742922
2022-01-19,-0.04300551469181979,-0.05786565687108802,-0.06538546304418436
2022-01-20,-0.04389407887541685,-0.06478099570492935,-0.07524178509638557
2022-01-21,-0.04523089183151319,-0.07798250149003183,-0.09417605625412262
2022-01-24,-0.04685582792887555,-0.0761582546603159,-0.09071692757125505
2022-01-25,-0.05155286089044819,-0.0870978080435264,-0.10462722151597947
