Date,Conservative,Balanced,Aggressive
2018-08-14,0.05484197407239427,0.0740912705830173,0.0929809689100428
2018-08-15,0.054963838386878947,0.07700278333647434,0.09580671379862767
2018-08-16,0.05312575052961344,0.07470803281930861,0.09350756878768518
2018-08-17,0.05219865340053382,0.07115582973953648,0.08922039287736673
2018-08-20,0.05413839564120881,0.06995353755505089,0.0866663533935888
2018-08-21,0.054119554083076116,0.06998375378066814,0.08677401634794221
2018-08-22,0.05434630350665945,0.06840436635428065,0.08449133341772104
2018-08-23,0.052952867856466225,0.06356736030881947,0.07830386086304997
2018-08-24,0.056452757432978805,0.066832684544678,0.08110782858575487
2018-08-27,0.05590760972274891,0.06796038916014427,0.08347354170996767
2018-08-28,0.05718011872280212,0.06809694459481903,0.08305905085149222
2018-08-29,0.05793081540603082,0.07001346974665992,0.08529511827300613
2018-08-30,0.05796614769112127,0.07002800670386801,0.08488106483400149
2018-08-31,0.05597203488042173,0.06946663014325279,0.0846882050656884
2018-09-04,0.05434474075572182,0.07044151823011353,0.08558844773027693
2018-09-05,0.0542485214038375,0.07180623766997825,0.08764346318490299
2018-09-06,0.05340495844543811,0.06896996949197125,0.08431396550926666
2018-09-07,0.05427310074475372,0.06705273659236964,0.08156663537115665
2018-09-10,0.054407464551947934,0.06431339004099472,0.07715029832133467
2018-09-11,0.053113159508140016,0.060179679900088705,0.07272095451537915
2018-09-12,0.05163482892299974,0.05841420893448132,0.07138791695598043
2018-09-13,0.049077042860166877,0.05954143496751589,0.07355277660700835
2018-09-14,0.050409590591650344,0.05825414023386767,0.07102726015658892
2018-09-17,0.049078851176773415,0.060320878643844694,0.07499743173629199
2018-09-18,0.05016978377955961,0.060176867972825655,0.0757145285321309
2018-09-19,0.05041264511265939,0.06009477657882467,0.07534737805828849
2018-09-20,0.053108253144090845,0.06402924782683671,0.07928012318496229
2018-09-21,0.05241567763946557,0.06468895070179259,0.07991733378975184
2018-09-24,0.05236478606854574,0.06377598342089179,0.07752067856568813
2018-09-25,0.05049175018056959,0.06256610810970059,0.07665629453203061
2018-09-26,0.0507477126262537,0.06167222262232213,0.07549281168549975
2018-09-27,0.04992518322012213,0.057744046206227556,0.07023411428932719
2018-09-28,0.04965347562981253,0.056857665710599636,0.06911610013518332
2018-10-01,0.04942999045027279,0.056523597952423274,0.06907079828962376
2018-10-02,0.04973343150399814,0.056309632303182464,0.06914838035761697
2018-10-03,0.056172161573951974,0.0572518191781076,0.06902520133226919
2018-10-04,0.05821070605747717,0.06466265774978947,0.07810216556973625
2018-10-05,0.06011964689123248,0.0678927733585489,0.0815569173479731
2018-10-08,0.05637478875486624,0.06455404842610533,0.07878133558411467
2018-10-09,0.05931508030179405,0.06265895136900407,0.07500166889794356
2018-10-10,0.06596729109779395,0.09672590773945611,0.12133420175967058
2018-10-11,0.06737949901129622,0.09521345707630578,0.1232770684549371
2018-10-12,0.06850669002940252,0.10437999556070242,0.13619961344153197
2018-10-15,0.06850693187141178,0.10485483353292518,0.13703409832259925
2018-10-16,0.07285546848386677,0.1188302311745602,0.15425467216162037
2018-10-17,0.07294966371988992,0.11817903291164861,0.15341572464320222
2018-10-18,0.07381109411719149,0.12295320338462526,0.15962192783895668
2018-10-19,0.07257682226261773,0.1226833724763561,0.1595317621275097
2018-10-22,0.07190716835454797,0.12225239046949604,0.1592037937484656
2018-10-23,0.07215262266896065,0.12185183084722356,0.15842845185125295
2018-10-24,0.07301887902560643,0.1384032905192531,0.18271161935501862
2018-10-25,0.07422590487148122,0.14706876660403934,0.19483242526295635
2018-10-26,0.07386044670172971,0.1507698948425006,0.200631859474625
2018-10-29,0.07474939270223135,0.15179728491482222,0.2015938405804628
2018-10-30,0.0747335300539125,0.15500325742710663,0.20577730442835562
2018-10-31,0.07486879594564212,0.1586788491298194,0.2112995448176482
2018-11-01,0.07548552423751477,0.15973222709740353,0.2124899430956101
2018-11-02,0.07887764814136279,0.161346779056655,0.21369970722856133
2018-11-05,0.07950924407782427,0.16171694917544693,0.2139762009074235
2018-11-06,0.07973156078973985,0.1626249865149315,0.21518244854191906
2018-11-07,0.08357858862327222,0.17245692287162656,0.2272408337484091
2018-11-08,0.08356929928081192,0.17214118850487892,0.2267561332680536
2018-11-09,0.08361968693841937,0.17342788634497197,0.2287227133721246
2018-11-12,0.08420187524748925,0.1783293271523447,0.23540827203893866
2018-11-13,0.08228530239954511,0.17808218147481747,0.23538542393646683
2018-11-14,0.07863935700965287,0.17814138431501722,0.23550677253026925
2018-11-15,0.07761041924731335,0.17944491281508376,0.23770173465818284
2018-11-16,0.07707022671109474,0.17879491284807514,0.23709220072082465
2018-11-19,0.07740913222015817,0.1837644495873859,0.24384176165466173
2018-11-20,0.07708543621094695,0.18613835897533368,0.24702138631818246
2018-11-21,0.06972850010392265,0.17211879669587518,0.23010148647789477
2018-11-23,0.06777308891213318,0.17138766846045958,0.2274881096733885
2018-11-26,0.06841475354057851,0.17145406744070713,0.22711983856113233
2018-11-27,0.068378966256543,0.17114727348085598,0.22667098290874654
2018-11-28,0.06654480700380883,0.17162986573736644,0.22828402215713656
2018-11-29,0.0663336925700863,0.17162734846247643,0.2282935868790083
2018-11-30,0.0653461723138245,0.16854918690590512,0.22430002858302947
2018-12-03,0.07051110882668131,0.1725475952177096,0.22821455446854214
2018-12-04,0.07033842254071736,0.18285841318386642,0.2449604852346332
2018-12-06,0.07042684918511574,0.18292380953419116,0.24494832370461894
2018-12-07,0.06962110456503443,0.17673894907105261,0.236125979558254
2018-12-10,0.06896042134329272,0.17031553168068636,0.22680231216377136
2018-12-11,0.06840038599687334,0.16590162210427783,0.22046496872445712
2018-12-12,0.06625534481980956,0.16383291867027266,0.21852169075865102
2018-12-13,0.06662047573630923,0.161681412089655,0.21496799033108135
2018-12-14,0.06877276705130113,0.16443906027448274,0.21739901630992478
2018-12-17,0.06669936551767898,0.16514287326940616,0.21957788548119805
2018-12-18,0.0615634347696405,0.163709753857081,0.21870705319515205
2018-12-19,0.061384523640831946,0.16617944371732513,0.22280430366557144
2018-12-20,0.06244025930691398,0.16709797968966478,0.22356525633542682
2018-12-21,0.06286709138816045,0.16216306679890366,0.21632258923387418
2018-12-24,0.06334098877976133,0.1663913024762645,0.22236116623562657
2018-12-26,0.07002139161829934,0.20190030396044073,0.27195870565238334
2018-12-27,0.06887285756925525,0.19840637632614005,0.26738423524516036
2018-12-28,0.06984397321221393,0.19855235121333317,0.26740608196021365
2018-12-31,0.07079032509779248,0.1997414479843426,0.2687442365627802
2019-01-02,0.0706317150915473,0.19767164385956038,0.26580240716615283
2019-01-03,0.06985267409418411,0.2021940463988495,0.27313399102629193
2019-01-04,0.06808008311459031,0.20980771694448522,0.28617013980482203
2019-01-07,0.06545967989615874,0.20736642831174418,0.28371572442250426
2019-01-08,0.06545438727200233,0.20772403872210957,0.28436831468873763
2019-01-09,0.06494045041060399,0.2075208673840544,0.28426159178897936
2019-01-10,0.06575199062311733,0.2042794289392659,0.27983658311552256
2019-01-11,0.06577316545878742,0.20421163680697638,0.279700534490868
2019-01-14,0.06531283285364328,0.19742699941450234,0.27022703559671835
2019-01-15,0.06535050705316119,0.19961503616172488,0.27351309916419014
2019-01-16,0.06491323391873033,0.19901441623642782,0.2728216760700147
2019-01-17,0.059646311013219856,0.19590529131357634,0.2700215448483469
2019-01-18,0.059651412686245624,0.18754959932936782,0.257170027562288
2019-01-22,0.0595606652489795,0.18963035999083241,0.26039707471574886
2019-01-23,0.056975370496447304,0.1819262234065911,0.25038804546773263
2019-01-24,0.05734630186038638,0.1817528243292184,0.2501179883449383
2019-01-25,0.05787786906406232,0.18289330701286668,0.2515161116642585
2019-01-28,0.05863838233798138,0.18378851624301737,0.2523751828490608
2019-01-29,0.05843536742832641,0.183865453555561,0.2526444011605882
2019-01-30,0.05784139664884712,0.18284274388156796,0.2514157730456394
2019-01-31,0.06000546499316041,0.17947746174392076,0.24589611920991794
2019-02-01,0.06143038310581559,0.17991529525849304,0.24617710906858023
2019-02-04,0.061512066899949897,0.17577058042868388,0.23996935730065874
2019-02-05,0.060580238131262155,0.17197885652567355,0.23508101901651723
2019-02-06,0.05418074179047392,0.1610526288272667,0.2221637146385442
2019-02-07,0.052375711682416004,0.1532365190890034,0.21179778147111858
2019-02-08,0.045957765023435335,0.11757834666934908,0.16358743532796677
2019-02-11,0.04739080788404805,0.1178754277606605,0.1637056633133088
2019-02-12,0.046666610227709224,0.1195152284603523,0.16567553260826504
2019-02-13,0.04641194475681566,0.11897152879957093,0.16512997428233217
2019-02-14,0.046533470327301214,0.11902004727173075,0.1653693803744069
2019-02-15,0.04730545056938799,0.10576335938974003,0.1446456812401531
2019-02-19,0.04798745380754139,0.08717306581680373,0.11594679752629353
2019-02-20,0.0485819678942721,0.08659300049022034,0.11483960454133647
2019-02-21,0.05518325922535976,0.08872690472661526,0.11544266082603741
2019-02-22,0.05676932841273174,0.08928425495683663,0.11564407958552916
2019-02-25,0.05556638556822397,0.08921673957434902,0.11565058014392778
2019-02-26,0.05571624208631535,0.0890606248607344,0.11537318757063054
2019-02-27,0.05935799419038769,0.08761800616902227,0.11276379641621788
2019-02-28,0.06063704080051461,0.0856851818679394,0.10889406232541492
2019-03-01,0.0638021078065668,0.08570223797440257,0.10911404809870312
2019-03-04,0.06393076304060111,0.08511544590103264,0.10866027625876218
2019-03-05,0.06381655990887569,0.08389524649913593,0.10609602844358083
2019-03-06,0.06374850578865074,0.07860678662941684,0.09723398507549617
2019-03-07,0.06373958788219072,0.08138340398620103,0.1020283118557863
2019-03-08,0.06374811828277002,0.08115590355037297,0.10213374786463639
2019-03-11,0.06346682329988565,0.08409422036839306,0.10725452414362317
2019-03-12,0.06456143207632335,0.08141298772491154,0.10314361977491515
2019-03-13,0.06457991896490071,0.08137390264275918,0.10238800181750231
2019-03-14,0.06558917315625128,0.07356476660188349,0.09113405990111434
2019-03-15,0.06429439239599209,0.0708763966343154,0.08829238242012474
2019-03-18,0.0630441225922146,0.07005537756712936,0.0877609222939722
2019-03-19,0.0630082297334338,0.06908975151419015,0.08567394020653947
2019-03-20,0.06417967300951272,0.06804687812881437,0.08460794113131367
2019-03-21,0.06452599681599128,0.07131576614287494,0.08918482187834778
2019-03-22,0.06462803349558476,0.07680158807175717,0.10014335444761678
2019-03-25,0.06431117787832322,0.07680776077867701,0.10033954766200821
2019-03-26,0.06329632036131701,0.07672819712945586,0.10076785278248837
2019-03-27,0.06301240266521688,0.07387023704575549,0.09723453166991443
2019-03-28,0.06248927965299041,0.07385438121951955,0.09729163819755396
2019-03-29,0.06203508204750213,0.07460190326719607,0.09833200866927995
2019-04-01,0.0627964607308562,0.07400959850685704,0.10019972619277351
2019-04-02,0.061704997503329126,0.0737798743511217,0.10015941428164786
2019-04-03,0.06272288985990765,0.07373229266671169,0.10019954424721977
2019-04-04,0.0577603539419783,0.07107502680298958,0.09874322299032752
2019-04-05,0.05602545637016797,0.06990586502652502,0.0980347859812997
2019-04-08,0.055896612992742276,0.06991325516525773,0.09802822080346903
2019-04-09,0.05558750802981929,0.07053238428507427,0.09908547996138359
2019-04-10,0.05063278990739917,0.06959451400683474,0.09902569956302794
2019-04-11,0.0528499788791479,0.06991990902291584,0.09893260968248828
2019-04-12,0.04932356581271584,0.0699833126522698,0.09896659729176324
2019-04-15,0.04909540694300844,0.0699475746235112,0.09869223135717703
2019-04-16,0.05158623550620987,0.07017956094159368,0.09856054508644771
2019-04-17,0.05162069295772743,0.06879687853251991,0.09654892849506104
2019-04-18,0.05206574932235013,0.06521531961024347,0.09111131150759617
2019-04-22,0.05200642398395,0.0652940455625921,0.09069473074312068
2019-04-23,0.05247514596906781,0.061842741267708834,0.08505717427642208
2019-04-24,0.050975354117383576,0.06108552146742272,0.08540769050351228
2019-04-25,0.05075376825322103,0.06007410186562391,0.08424879859611786
2019-04-26,0.04734614569493228,0.05867607647887535,0.08363423290968734
2019-04-29,0.04647411198804787,0.057017291873618876,0.08237223058759978
2019-04-30,0.04678653436941158,0.05729235724190287,0.08315136414935466
2019-05-01,0.04700690985347537,0.05912711182818768,0.08537224015646162
2019-05-02,0.04571973906247928,0.06035859092824544,0.08637394377298159
2019-05-03,0.04753712115377787,0.06112094874097206,0.08626962710095448
2019-05-06,0.04722959692101216,0.05116201190814631,0.06800780006656176
2019-05-07,0.04706258995007059,0.06156232168734939,0.08414040037454881
2019-05-08,0.04807003286275049,0.06159603162966131,0.08363076633764396
2019-05-09,0.047936463830031806,0.06121976741066479,0.0827671358554516
2019-05-10,0.04798091548245915,0.06136419942732225,0.08290554723052633
2019-05-13,0.048322771560481925,0.08035598873036896,0.11147256739977048
2019-05-14,0.046765783808718354,0.08078067516338425,0.1102279899215137
2019-05-15,0.04900734383430627,0.08371815008456265,0.11315997764882806
2019-05-16,0.0475517705572647,0.08507561754014102,0.11536374157453053
2019-05-17,0.047914032640480414,0.08679823613779958,0.11746696971077877
2019-05-20,0.049179627652116316,0.08919932984852554,0.12015655426181743
2019-05-21,0.04936271114596865,0.09116383052009579,0.1228885974564562
2019-05-22,0.04944796925475919,0.09110018926748646,0.12278992757472917
2019-05-23,0.049528013807206436,0.09206247539749277,0.12601918756740604
2019-05-24,0.04632607824036292,0.09178923301852715,0.12607936046319504
2019-05-28,0.04581311791040857,0.09189290271307261,0.12588081952419844
2019-05-29,0.045889162837045486,0.09256272150499134,0.12680970660840443
2019-05-30,0.046997791528575666,0.093919457260915,0.12752185397851165
2019-05-31,0.048228549129632634,0.09537533505708123,0.13109522171849497
2019-06-03,0.0483327982050819,0.09562892102825346,0.13240467383989402
2019-06-04,0.0475915321718185,0.10612123061506384,0.14874792375086454
2019-06-05,0.04695573626911941,0.10454846076569084,0.14736203560809302
2019-06-06,0.04722796360801528,0.10625721581136313,0.1492156536261135
2019-06-07,0.053041332672870235,0.11224866025793552,0.1549402474491376
2019-06-10,0.05496862118590513,0.11201019653484406,0.15575727933265057
2019-06-11,0.05333742529709356,0.11200739637863967,0.15571213518327418
2019-06-12,0.05319042090304839,0.11210003224784951,0.1557651141240119
2019-06-13,0.05366534294210782,0.11235879183799939,0.15594452037304932
2019-06-14,0.05140099370576336,0.11190074289237484,0.1557951885349985
2019-06-17,0.04934267218144242,0.10836055068936637,0.1519192373344278
2019-06-18,0.05208313163818079,0.1117918905557318,0.15542085344944684
2019-06-19,0.05178797589080953,0.10687253735564761,0.1484134894573654
2019-06-20,0.05434839925253263,0.10930201907582489,0.15057761644971024
2019-06-21,0.057566781844504554,0.10952080246235639,0.15021602546644075
2019-06-24,0.0590757416378386,0.10953798035805815,0.15010552894373422
2019-06-25,0.05860272930425424,0.09784160740344534,0.13311740533534122
2019-06-26,0.0617362869752621,0.09719935992880427,0.13134987916734936
2019-06-27,0.0612240925666209,0.09562538668122793,0.12955016205971992
2019-06-28,0.060949846849407255,0.09493204295405286,0.12797150801789275
2019-07-01,0.0605224510703468,0.09321930827900655,0.1274534991451371
2019-07-02,0.0613935771760283,0.08938627436726475,0.1228851241757424
2019-07-03,0.06243552354627598,0.08976935489271318,0.12243222010694174
2019-07-05,0.07103873247041192,0.09140471615560705,0.12227377578432072
2019-07-08,0.07209283770616283,0.09012482420600795,0.11812573870668462
2019-07-09,0.07207485731107117,0.09008483595270744,0.11810610778654443
2019-07-10,0.07198644085144987,0.0888618361302106,0.11633855466875914
2019-07-11,0.07720728076617664,0.0878483258555015,0.11351156378152752
2019-07-12,0.07594548312165571,0.0877669537440693,0.11364810226208608
2019-07-15,0.0755559956614689,0.08382279726563288,0.10499640397273959
2019-07-16,0.07715960366517627,0.08339958449293515,0.10099487434200374
2019-07-17,0.0788422352226052,0.0753160073996871,0.08723018968437633
2019-07-18,0.0790168844971662,0.07496833048007154,0.08613920963559163
2019-07-19,0.0814496278683766,0.07791167732384655,0.08886971926479083
2019-07-22,0.0777547581846825,0.07174110163996462,0.08235028848457145
2019-07-23,0.07640901891210278,0.07186043568435539,0.0821954763911843
2019-07-24,0.07712741520128961,0.07265937474060417,0.08290923564747339
2019-07-25,0.0796819530728539,0.07572152211043626,0.08553835234487694
2019-07-26,0.07951749734337415,0.07650455122581383,0.08680926130027611
2019-07-29,0.07950921719956681,0.07643971274404543,0.08672959817702623
2019-07-30,0.07949886201424526,0.07688365850661467,0.08762544352482951
2019-07-31,0.07784904106101079,0.07724004821399813,0.09000792497881642
2019-08-01,0.0849091713515847,0.07699907309357903,0.09089289914701527
2019-08-02,0.08127578809407497,0.07453280609839501,0.09093641946146698
2019-08-05,0.07974169631857218,0.09072995028304302,0.12105444771941772
2019-08-06,0.08232413287833655,0.09745839423689504,0.12795668437131272
2019-08-07,0.08227768050900797,0.09467454195170663,0.12398374702122016
2019-08-08,0.08262037647387172,0.10386751934571846,0.1355187080258894
2019-08-09,0.08376100677837361,0.1055513745223031,0.13716934121180416
2019-08-12,0.08645664526550517,0.10594358181430442,0.13951260605454327
2019-08-13,0.08583130867356065,0.10988816189933649,0.1450271169149968
2019-08-14,0.08326602607783634,0.1182998210997974,0.16187752996238713
2019-08-15,0.08383341436078982,0.1169119271454076,0.160155324763045
2019-08-16,0.07757046966766308,0.11866406163318506,0.16524178199648512
2019-08-19,0.07955570522024664,0.11867552481459527,0.16782763374228304
2019-08-20,0.0798896703891414,0.11890494051899352,0.1684925443854043
2019-08-21,0.08047168254163847,0.11854714023111763,0.16858236928482184
2019-08-22,0.07717967191201662,0.11851964079885784,0.168646345347478
2019-08-23,0.07727760338582541,0.12547025492919622,0.18082909059521599
2019-08-26,0.07717714299173933,0.12763446228758737,0.18436327250128384
2019-08-27,0.07722546406211345,0.12709449213583554,0.18411499032126707
2019-08-28,0.07603541171125278,0.12752751588109945,0.18461071143879731
2019-08-29,0.07599352107045959,0.12932509634634878,0.18792365373156633
2019-08-30,0.07262344743671319,0.12779407264811168,0.18701696182707772
2019-09-03,0.07267521117762336,0.12802881049947318,0.18724750919779484
2019-09-04,0.07235180896089745,0.1306799791277229,0.1898509489258953
2019-09-05,0.07973858641575245,0.13046298343118576,0.19226389798166857
2019-09-06,0.0763436633658379,0.12875192627857163,0.1912124007653874
2019-09-09,0.08364007948434604,0.1284888073611498,0.18993265155627118
2019-09-10,0.09124042756340459,0.12952535171443363,0.18999344088643094
2019-09-11,0.09130683231648559,0.13039359173213103,0.19112781804450032
2019-09-12,0.09117077108561848,0.12769914574713948,0.18819171482616606
2019-09-13,0.09403314805141468,0.12944776513588424,0.18800958697731052
2019-09-16,0.0958241148554233,0.12791953709625442,0.18582282833695762
2019-09-17,0.09624973200863093,0.1152267968630885,0.16506000925222578
2019-09-18,0.09245481402787965,0.11076625341772496,0.16149712252797424
2019-09-19,0.09211051048315501,0.1105657708401036,0.16141880184202717
