Parametric Final Value,Bootstrap Final Value
12324.869960727463,11214.245710347626
11416.057367495267,9929.399469812506
10044.890905541339,11211.668666498192
11906.345992272021,10123.061233113882
11858.438256274952,13750.693184696207
12326.779107774108,13772.91927994158
13068.155302810506,11285.423977559503
9929.855120710423,8412.577829975029
12076.416254525977,10339.97741749738
14144.82965422066,11967.777307275122
15056.525642264267,13458.797015586364
12189.969263316516,10863.669694922608
10308.90292548586,9697.32240045597
11749.95962007755,11519.683430003171
12712.201815326149,11056.314153942776
11745.933006016316,9991.102482627306
11994.84929945776,11355.622549917158
8548.845685149172,13227.937671395846
13580.993379898466,8954.659408740006
9309.627532775787,8747.001093266725
11070.82694740167,12286.948537504893
11829.015050922944,10714.472913685653
18921.776451628375,13456.047023504012
9843.149456491112,10664.71579231236
15909.403226735103,11513.872238946791
10184.155977983446,8849.456560429195
13591.521952486371,15133.398440869316
14174.844681032313,10932.554955088797
13768.329425056378,14474.58187588439
13910.785370480067,13796.681461083981
12943.138635910514,13092.11729619892
10200.653657272045,13194.830229290887
9235.2785505324,13402.162184450845
10800.223640935033,12719.46516617536
10964.927592760065,10125.679209206346
12716.293082643335,11946.068753184134
11554.878112334838,10064.349685733498
13376.606110330322,12396.568756660197
10198.0589683809,10224.542228808637
11873.435601224926,14192.69653978209
14021.083552200274,11029.360650096982
12276.390079342125,11406.786856871702
11758.855351298353,14027.20057141314
8543.477016677498,11165.965029532732
13138.269514982443,11070.95574960611
10432.849569750677,9671.561179671266
13351.299164754199,10001.788081371382
11932.064547038448,10705.996008880124
10869.870896810478,13942.242067139603
9767.129964404916,13626.38957765347
11156.433416436073,12923.506873295511
13043.48132882091,11481.961862928574
11562.131112186176,13421.11236487754
11192.022684907512,10452.244380081765
12382.28649213907,12464.050191901477
11861.15705206946,9040.293680756507
11066.756708508856,11439.095219455394
10217.1864585882,12273.502188596198
12628.016448911814,12539.364271830304
10161.004680953098,13314.05804866253
12111.329795928938,10856.339608289454
11707.172345281382,15091.530150116887
12470.436454516204,9635.849844909932
12373.569965981735,11442.21022132463
11563.36025616952,11892.10863153126
11968.442551684768,12880.523907236167
9944.922305830962,9909.173569452569
9346.327900685415,13471.36207958583
12070.364864638388,9006.004270845673
12327.670748127408,9931.629718121523
11753.271655628452,8928.179249547029
12324.79965525591,10728.833275107268
14368.988489160805,17082.217995836232
13737.87682732283,10937.238246202216
9285.64549971085,11329.470586624304
13582.214692052237,14450.457642947707
10454.975186971427,11105.902631985562
11463.018429000365,12460.09273322097
8565.468422783139,10573.13882529822
12045.033535095114,10216.485474268899
10328.410933514682,11318.309165357434
12840.75038696525,10722.429452629607
10451.606095744297,11504.348077453142
11098.263940610172,12245.931469669407
11961.627226937939,14508.451460130756
9609.494332893759,13427.90881043885
11613.500622893482,9375.344965576458
7993.727260384564,13023.15458387176
8640.297905079575,9762.522975757616
10744.348225534046,11221.739880748371
10309.218881759873,7921.056392954933
15821.84715247791,9411.91054269056
12358.873453478851,10020.453559147498
10895.016780494849,9520.850943858324
11787.078964223341,11745.575688087134
11808.639439811772,10152.004997241873
10231.827860287849,11245.127436687659
11582.434434762328,11894.658758219492
9090.22127619654,9714.533035407012
10219.16978363873,12075.940653591348
13180.523409997979,8556.647425660378
13302.731933944104,12342.572323867167
13446.24779247819,10615.342541587806
10617.408664365268,12938.53010009687
10852.71853491334,13035.695982390827
13395.941035545942,14207.077733307722
9676.509124992852,9183.07491155808
15458.656821014285,17232.67898686834
11570.521147666585,9850.710386767134
11938.651696888455,11560.88188808657
9638.606226874583,10272.77289006122
13906.704448256665,11972.490213968082
9452.054249913941,9897.296868549347
11825.071633818981,12058.145428197637
10280.987684154668,11447.624965270837
10754.486052914503,13400.639340173784
10516.856598191933,10510.269695101058
10307.91831274168,13850.833467718398
10592.85543842783,9340.138327437258
13503.674253491356,13674.877830212074
11907.590631403651,13619.917958367121
11626.34325902556,14417.461643847046
14587.44423166367,8684.125679986444
11807.798908874489,8485.199677973294
12326.454633534291,12324.296212960604
12980.000140665861,9708.902359541204
13242.056154492771,11456.914922554626
9035.003057305097,12523.713036054422
10546.208558006529,13158.09440456731
11756.621756640556,12004.890748873771
11771.732272181665,12072.31992502622
10511.180778579273,11726.408649727757
10652.121389205924,11520.028111623675
10555.397144926035,13246.960801834817
13572.536903051037,11794.147826867451
11952.379887958114,10064.900713234167
13389.805071451898,11840.32539225265
13384.673426306108,12328.735344052702
11593.717590757433,9008.765547793166
11277.330886411488,11526.644244294186
12030.659642766681,8524.761850337447
11091.439013751833,10437.199708378545
8470.073952645354,14042.215224562777
11883.952480428732,12386.893487942492
11375.470595684501,11323.026982778372
12058.501744371404,9955.65783876722
10325.335949887076,9313.12352709232
12914.430336811047,11453.264935664763
10393.00106568579,10476.525079541121
9420.485537560517,9170.35960916667
11342.452338300754,9685.536385505737
8912.223838904683,14224.798388729778
10948.505532688145,9760.852864391574
11738.059818264646,12047.462600092269
12954.71799402779,10729.07539858208
11276.413600137004,11437.227257326182
10333.464040128489,9960.03525174429
11881.288043939903,9040.840002939329
12738.710821929784,12070.444291370726
10158.784462499678,12606.051132626062
10334.918622556681,9113.243686511061
12071.06996103239,13092.742037446225
13001.178665260051,9882.482997149496
11490.497194474874,9947.343379258855
12705.345644824225,9801.052697772502
10114.146687529637,10869.709290043173
11825.805020224238,12402.636099479412
10880.031868589516,13958.166813493915
10101.30554066336,11155.971456303076
12021.217429545648,13579.09120478304
9915.216976026793,12964.791578637212
9782.922030615622,10439.596003367315
11110.447922145999,13694.725681090647
11921.571895020365,10333.34699210973
10817.478676884206,13157.886177338576
9728.363630624424,12392.411551701798
9999.885759789666,9946.666745768456
8744.301777633338,12750.419229918905
10682.740235354728,9545.600839771843
10995.859892896671,13958.554264251537
10975.292003800827,9688.84667077911
12419.526257083682,8736.852457572191
12525.992685099465,12356.909378501761
10175.181051008625,10271.098461015428
13128.32753804053,9709.216539851086
8550.989868009074,9732.96703104352
10722.102079948003,10054.214456415073
14328.617538688948,10084.424449733964
13734.350374648347,10145.699189257042
10948.885074196724,11117.662812599874
10892.377492954281,11213.208069663659
10286.691526461484,10938.9519774377
11446.684303956083,12067.012744327214
10873.21695981901,8761.613470515687
13174.937286205826,12365.566039757423
10090.238785914577,13921.658059963675
10590.973480348543,10934.696815011674
14089.704149050944,10030.104727398631
11404.40856762383,9716.040914519655
10446.170150012693,11480.552727705968
12075.253699379584,10759.436347668374
12412.9079300045,7608.292215189549
10781.853854004328,11843.664078024214
12223.508805030264,11337.023726482876
10349.873264063654,12217.461062750552
14711.269155151258,9743.632784485024
14181.373737897775,13211.951689373882
9794.53320554503,11446.359354149568
9406.966856070114,9007.625647129085
8011.415154913431,15794.782950398421
9372.117327754475,10834.970723365017
10375.504380672173,11308.02225102145
11833.001437304125,12609.495951652534
12568.844701128613,10517.755141726646
11090.968328616844,12279.73379039097
12088.137061597869,14856.69864997912
9801.098446725362,11069.839727209814
11453.786039037956,10694.918689622022
8470.653242375032,11571.571391603342
11247.71390432944,12594.095501786856
9942.217106643482,11090.792117291703
11278.47611286863,9871.17142715957
12300.592877735042,10157.111312610667
12665.068276994276,9470.617788127642
10405.07354202153,12517.897172468765
10947.565874767344,11419.90369757158
8921.364068291907,11348.048438235413
11434.754040517044,10635.623876768046
10173.651789869342,11308.477715050898
11410.431072191566,15091.72028141817
7485.503658372009,8821.402368884426
9442.403462219245,11035.767724734256
9421.462810185021,8652.513358944425
12795.292900099363,10516.541050774531
13991.500217984338,10313.965318884386
11245.046543296148,9130.072655244092
12817.179681239648,12246.741231851174
10170.041903768744,13585.515132321523
10979.630449630018,11657.521703677063
12515.953587302261,12184.967192838949
12997.310648279252,12471.708476849759
10802.165742325833,10633.93052949266
11249.206283267276,11060.920852573861
13294.141703890147,14447.72928749304
8059.668505082928,11890.34499690016
14148.902868303183,13623.341928940728
11775.887239946658,10259.643757880924
9782.936904371858,9638.295326236117
10436.01938789676,12741.746502184034
12426.98193724169,11011.611714610483
9371.069972719466,11354.602562150903
12984.747674951424,12048.169463217166
11718.429983335744,10275.882167904727
9589.390859196472,10180.206627565147
10418.903645380022,8893.13580799696
12008.699419415603,9038.437675005614
13220.825825588476,12495.221220595986
11346.5884008436,11704.973126198993
12112.071538536098,8914.226847576121
11633.448631872236,12781.7645871072
10474.946543996224,12803.733438180896
11127.179261144904,11565.463676425416
12275.666281472399,11061.179653604178
8770.730444021461,12598.070946400729
9832.977253054722,9173.336609832597
15142.885696075953,12165.472768495169
10906.38897651742,15646.260556947096
12286.824280609286,7932.864823929345
10377.215957158705,10856.944861863461
13195.002775794106,12283.817401369455
14148.228118622588,13664.778447102337
10870.160879457984,12086.178325249608
10991.665143148495,15115.570505477983
11058.794322728858,13163.032633631676
15650.417415435146,12108.86255867922
11170.835299616085,11480.03093792653
12804.12190657952,15326.053036834448
11160.570991231285,10635.696177642872
12011.02678607016,13981.864273019073
12118.260585844217,9189.5667978636
8253.31918037558,11606.156436468582
16063.577806446776,15337.094980330088
13656.777899758688,11616.869273438255
10274.761533694376,10464.954610404975
11257.325120230853,10882.53034276016
13031.314121136416,12466.981234764047
12570.01137338428,11391.83865069628
13292.10672134285,13762.578650905642
10510.53898295148,10930.237782870647
12160.624198424503,13036.25481915295
10248.994560316605,14107.585764758634
13966.470863362101,12584.876059815568
12172.314044111507,13925.40914287087
8669.962234634528,18231.440328254208
11401.456064846268,15299.41567604532
11691.355088700466,12697.63908659407
9672.298211820547,9178.408981172688
10516.70068371104,12086.21539070021
11063.520477747123,12816.868038583147
10767.443406199554,12497.56983764304
8219.650625382475,14264.727844367719
10137.02288255135,10429.160455240646
10837.475128454022,10396.253022178982
11936.17482476129,10139.785457821628
9758.511370991802,11087.56860250023
14002.623626564093,12113.826856228588
8424.174061463165,9989.863985351587
14560.517752134,8772.010737412851
10938.456260043518,11859.136940672339
12438.206690883953,12835.600480826588
11101.333434894677,10420.379752792833
13034.03625240966,13992.758551790592
7953.741998265526,9501.322663966943
10030.364677727595,11282.057138995768
13020.349374747902,10309.930552162872
7333.458782945164,11163.438246170548
14718.170542773441,8809.45593972436
9785.222586499574,9413.388143433835
12284.530141058473,13244.183653204718
10078.291861981621,11423.989901986755
9414.527714639444,11548.494420785382
11384.391371878584,10383.968395801481
11989.084764939704,10717.504321681783
9175.863060254773,9581.673515774333
11988.734263684311,14374.628164953097
9697.19041211285,10257.963083139024
12854.953855730953,10759.633696977344
13128.400295997706,10300.41121372895
9003.374567349485,10005.878472410765
13014.541450208506,11025.247355684598
12638.304447540044,11577.88358462203
18005.62958880743,10084.481974354387
13325.402939580781,10646.987760891287
10937.937201828643,12115.20386217512
10746.733240890511,10892.034610301711
9147.529327428627,11520.272746624276
8927.050789508005,13145.953586849262
9226.640839679023,12323.952192245773
9305.984307141636,13571.263620042195
9237.10072557283,11782.347273613017
10634.934299223461,11702.73742437439
11024.668332590141,11409.66667738771
12594.614227657376,13345.662584658294
9922.996666816827,11246.764395949083
11497.223794772537,12449.325314442976
11257.86728012669,11841.035196950534
12706.323170559881,10054.870234313626
9682.334327123228,11236.772261324228
11980.774328707308,11427.798206908117
11553.376526464963,14074.278195227185
9133.125764147986,13082.977871744923
10867.949395906455,8733.599004475802
13035.29252270316,10762.816747739336
10122.296525865535,13076.950583293303
10009.729483205563,11651.9612011371
12320.66962449497,9960.585572388585
13456.261587275978,10471.089887641667
10221.751026583308,11645.746829405201
7644.685092039559,12895.77490219478
11045.829605400024,11143.893667006492
9375.997224198676,10512.558885071832
12948.084054253226,10907.14925209503
10045.462283965808,10812.043557397881
13343.119369890788,14550.764704824916
12194.760411416628,10980.327154617184
13141.094555990454,10263.324097019984
8972.646345755298,8024.331766865981
13237.10556807214,13922.860148622947
12940.537752679802,10109.104835154676
7929.6058724263385,10445.875661052562
12840.89906591053,10443.07921252283
10380.95304201292,12840.34785551865
11321.859365986187,10804.465302602553
9781.921983835802,11966.440975504915
14602.133268315907,12862.171128765889
12471.028445742544,15709.725883692287
8923.041949020042,12297.637102449304
14774.720423373461,7738.419941383296
11362.683402623468,10694.390721404976
12539.665320836235,10813.392059423042
10891.557657294084,14097.402520706064
10167.336941099544,11253.60958858976
9806.260626442237,9647.403112432441
11661.766254692095,11278.131823361
11188.149440946414,13793.323548234956
10920.202597661335,11713.23729217632
11211.842214201688,9933.635135623806
12354.907420352802,14707.59311221716
12074.485605951351,12138.744241019325
13150.5348502214,12874.385658553163
12377.493149932507,14660.504008374699
10405.00087777167,9602.3672304751
10880.922487738077,11667.073153418854
12176.150574582913,10347.379120481699
10323.327719296536,11280.438733597577
11972.268151310916,10044.0014137024
10869.042972357927,12014.743641494731
10873.887001222307,8480.641118407588
12471.400020540179,12531.089579555774
12504.702994847461,9571.728802265263
9304.931348090793,11052.24276691745
6824.485358388996,13543.117803530791
14176.069996071,11849.428714356149
11930.70255576816,12585.70993361745
11263.060482798657,12201.150587747223
9897.528710397932,13795.998546773502
11697.866963529908,12361.17870014043
9475.854539186612,15053.5979134105
14608.038248317258,11200.208233274134
10218.829282771869,10647.49711400488
10182.47432337998,11121.061497420556
10003.364534297558,10141.941907715
12694.184365966088,11094.00746621118
12620.337868919425,14277.779107743449
12371.983021444903,9699.148411753573
10867.42304881499,9272.137133268825
12155.891933198967,13421.17040107642
16441.446538650776,11521.52312708255
14679.376303205825,11040.39043760098
11097.447502936828,11825.428138869333
14270.46321068787,11242.041661144427
9486.651384772738,12461.05030689332
11499.650134080426,13010.70843062604
11378.881533045473,13385.828685160595
11891.543583603983,10495.661683635939
11523.392473896674,10279.496017659627
10462.130000845875,10926.133221657541
12103.406902737459,10523.658031973393
10052.491844332986,9042.400781852828
12632.386496520161,11077.710842393766
10648.591678750037,12442.749444197247
10071.163657356874,10689.964688732493
11175.0052738106,10485.80328672091
9903.824674980002,12490.0860909856
12993.641220172492,11580.064217628113
13183.210014297181,11821.39804679669
12643.036540079045,10862.623987149755
13219.323972808736,12375.62813174674
11136.011613288512,12299.434809974638
11241.41570230863,11440.791749259855
13973.113310764531,10488.606836393523
11813.678980958142,11207.866715178245
10645.943691705645,12234.136170545888
12074.139133599318,11659.682048248367
9574.170629459873,8941.09056278976
15379.17986013069,10852.150899778455
11020.142545156823,10053.463942426812
8822.499427909484,8126.86834976536
11684.25152841653,10865.926244840888
13172.685113557036,12204.720455079938
10929.250305150961,12141.873010474426
14644.000255804773,12209.273552593857
10734.130242014615,11053.221041347968
8794.8883803669,10258.503268415448
10396.505389636646,14815.268851621604
12787.126914692797,10273.695766138064
11702.292145049507,10428.60266102267
8861.14621410478,10721.37924644145
9220.287628438926,10386.347047703926
10173.823108496434,11118.775646280494
15618.744031373608,10696.843705911968
10548.51668796397,10291.428476858302
10719.046676178707,12908.58158723815
11211.986612698242,13689.21864192129
11277.333721825771,13030.96378689924
13785.740857754363,11342.012337764918
9729.627645790571,11069.6379469132
12373.937242230335,13186.065428045986
9422.774574414425,13401.376206037405
12820.447396721429,10857.399674165761
13390.014735403525,11972.650937214907
13706.484601085473,11655.890916639282
13414.056132628812,12452.647783123894
10936.870665093176,8358.303978358548
13328.607651293167,11154.04955606482
10581.47836171653,11140.950103556286
14734.650094869014,10379.260184094932
12342.789259933583,15528.83423718606
12390.906003093232,10402.129547778894
10314.430656444269,12972.506871096084
8130.401522323073,11848.27045805276
12543.703838181693,9824.815300786397
12106.349609635812,11259.93597630057
11352.803327607977,10979.924058092405
13184.450147040969,8949.458209096503
11738.965685175965,11405.470821017598
12498.442827524324,11664.335144030381
11556.389882886191,11563.135195865612
11547.270324503628,9986.110484546223
11283.607507178682,11139.339836072288
12132.452640353362,10617.859874975476
10661.888651956055,11687.099938150723
8113.9725929982405,10366.85079539636
10504.646038157352,9751.409966227955
12026.713678729726,15061.285614670101
10042.523974630638,11800.18731251288
11250.504608954221,9232.911995086233
10470.237061677777,9451.953295151976
10814.406242265215,10542.785259148395
12289.23286802223,12317.762905312435
9705.834672034267,14036.985533504667
13431.770348509152,12167.975021808863
13340.901665428886,12151.51519928078
12208.730090482622,8187.422198053497
10091.590245576312,10479.298280794315
11789.770508166157,12557.436276088503
12430.112396748662,9589.834214813593
10227.460387219553,12126.083167731134
12719.771553552799,14509.999413535179
9117.965491810386,12110.029771175701
10291.266942477398,10858.628870637254
12058.78079103958,11195.325013829663
13515.245612605384,10898.991002361585
12981.348159531288,9261.871509263401
13753.119481926997,7778.811260352604
12265.256254383761,10856.901679459914
11084.797497474592,10786.631181188804
11189.18891081371,13869.57197117048
11080.775740730527,13926.588042947
11613.0970705,12573.22286149278
9580.396076181178,12139.971233924698
11327.528810522786,10841.55448928213
12194.909801164282,10657.903524493437
10509.02257302314,8383.334285977058
10672.229761075338,9870.246381170178
8965.351929832186,10190.754588298041
9564.078180673574,11483.448739368552
10723.20227196329,10726.318963483855
12065.219993389492,10008.033090645979
13573.434847157449,13447.157815382072
10254.642903072941,14322.912131945774
9760.76190025382,11527.037301998038
12057.499026680309,12441.857294882102
10601.10986340652,10068.684886667244
11379.469408559553,10348.501248652266
9759.342892843295,11005.60886512247
12108.428155615884,10187.373715710104
9668.491500909922,8914.825387877188
10908.919638112493,10526.425576455145
11649.698483433174,11101.822784168924
10175.50207988677,11691.111607406121
9131.387558255827,9842.968437499623
13461.22341670745,12866.020378671534
10671.839708750687,8425.576748730116
14359.983384563324,14322.131256775385
10521.615182544085,9139.765590938026
9005.391366180516,11034.416781373277
11842.54853943703,10297.235759259145
13090.069591658215,8121.330055019086
11616.250046786818,14171.685652405171
9555.771337487242,13974.425202413446
11427.124783952933,9108.121468186882
10607.320747990707,8895.980762418802
9419.303218140152,9579.63161452369
10684.623835431046,12534.218742943644
11253.50091101337,9832.63976941729
9810.014772639495,9161.313867482459
9778.606691840374,9694.006289937959
9889.760056017087,13124.775273318735
12136.560158118345,9873.004882785579
15101.761092004808,12388.110659777665
12078.064720872333,12735.842455328244
13955.645907313445,14492.486024735825
13579.894451008147,12684.595509083863
11658.801028123167,12668.9136798468
9440.289570395982,14119.495348497356
8186.094149482067,12114.181662545603
15292.861621746155,10330.624449999446
10761.503990453157,11311.099865990162
11417.30855651748,13504.65556058363
10768.064199942022,10613.0533738489
13027.400418506855,11721.53853216966
12287.948528916888,11686.938569988559
12314.307642188787,9992.798254187039
9600.89343841806,13664.85506249892
12095.851969435691,11915.447620597484
13523.182062160393,12927.025660941532
11061.041210886695,8771.57482386671
10694.228616070002,13379.965131749826
11887.041253815993,10865.226887323885
8573.93549545,9917.071782330662
11902.16776677468,11807.505486494121
9644.358789700213,11786.709160195582
11470.068073812665,7625.329143379089
13777.989934615662,13888.311010741025
9984.403988441585,10695.56830105482
9298.691100018668,11940.79560163977
12738.759780279273,15391.591259140696
13185.917646154592,12018.763714814979
9482.364164190258,7739.478757405595
8507.536640678973,16474.916625321017
11549.823650639408,14281.000764100969
11938.405479480734,10080.577698328525
14514.126416053747,10011.152602656612
11067.044793047058,12688.65328885452
9740.656442676138,13883.506480832786
10336.961566154863,10650.810443370356
10423.377130998031,9980.211301742509
10378.064077264838,10696.07681966935
10261.58814946498,13274.80055458403
10859.106130184315,11574.57678831668
11053.654585632294,11763.69477712044
9567.845913434763,11250.914259148043
11685.587827350697,12793.618948750023
12744.120203810251,11113.754257367304
10281.663638650909,11433.460128940791
9969.690043145429,15308.870261983027
13317.224212795712,11988.537387860077
14950.171600852975,14038.529701053307
8502.917697588855,9885.832621316109
13660.879133464245,10291.807507675458
9918.506971223289,13496.33058540042
11972.100170409021,11408.065341095395
13894.199147735997,13773.534768211397
13133.165826059058,12464.161183659202
10907.579837799422,10938.653243940806
9947.250981504798,14665.9218249463
11122.72870687283,9742.689814120906
10441.511374234587,11106.05105632383
10960.64196304406,10722.32624293644
11551.105653520344,10074.161429727821
10675.936634265587,12041.509171795778
10488.082744835832,9913.664148713073
10591.089021884734,12219.4063829666
10663.12104888388,10197.562958138444
12456.737540951937,11720.392860277569
12894.65256379116,11367.373614793854
9920.037617339573,11924.536719326454
10074.040810282819,10621.277619117247
10756.068714124529,17839.950720320074
11265.259686439313,14650.359615493531
10617.77245347247,10150.023363116825
15005.438003243584,11116.947653417286
10305.67459496033,12124.163185162213
13790.679886392669,10353.190511773264
11571.043550590914,13379.682338906905
15842.385078205867,11428.31492460445
14189.949474472263,11694.082475585925
14022.232679440249,11668.547374710703
11855.647746132629,11463.510604705467
10104.450016046858,12375.138864535893
11194.091351543135,11459.78394607804
10248.621227821419,12781.901609845667
8619.200170322338,10512.746600046456
10704.597654882107,9973.850181077398
12479.590701064268,11555.659496874994
8821.604411481954,10405.681810945358
11738.37783316155,10651.308735361832
14527.302617623396,11410.824890879592
9792.829777600546,10989.482749024784
11498.77233858383,11036.230856301747
11103.537201837677,8488.677046158522
15187.658765616465,12638.255665438754
11697.547184400113,12031.52845916713
16269.276275875529,9162.20509089263
12551.997269843168,9482.633796224281
11546.012174990019,10954.446408776143
12445.954663799208,10132.780340371877
11758.668201630586,11146.716252757744
16904.647479228304,11826.996194885172
11418.14250044341,14236.67889059155
11254.554626576943,12118.569966407278
10564.764454692606,13787.449261661995
10222.767160946636,14725.533514704197
10537.12378922371,10196.857998336089
10005.62374246232,10977.307626338168
9750.801163787768,9444.401296094333
11014.035755393636,10895.958663145859
13022.111650828163,13905.197661929795
11180.920735582378,8859.681125005178
8675.669985783647,9440.98916161945
11066.882435789677,14694.391080926975
11833.607413975986,8528.592255914726
11845.298920379017,10206.677871992319
12026.593361869693,11361.217036479497
11902.66924746829,10792.340456912654
13830.041687019446,17221.867192792797
6890.404649321319,10181.15886927732
15606.009594006711,10501.118908122093
12143.948750252906,15932.221493345443
11931.936940628373,10361.407020279245
11827.864362679009,12255.468974002406
10307.534534633069,11230.354335775315
12968.157129848776,11800.481780201311
11248.664291827074,10879.167594697923
10591.831778672944,13520.841210427452
11464.077888236698,12643.649706138858
10579.746549951946,11263.397378708549
10725.60311035488,11082.934862138967
8733.601713998049,10253.493123582757
14295.968741645804,12707.416000269806
10739.211990656306,11351.923689442865
10033.208263475719,12671.240066293401
11539.844421783773,9992.920068021152
10199.530760273072,14153.101839298231
10385.126387469205,11073.962078768345
13256.173541565844,13902.33329559932
11330.402422752293,13363.381764218522
13027.974227187786,14047.85105980571
10145.020841408048,10476.410360255117
14261.336076452295,10454.035193759626
11024.676575620586,12197.202535754934
11350.808971924569,11745.340055924753
13752.43772234343,13537.962796509035
9889.932116698052,11481.554650445212
9865.007307764674,11953.55297131661
14508.912667111985,11984.417371807593
10468.409360932756,12935.212579155284
13018.19594840879,11538.891810762258
10428.318998856574,9380.0422766229
10774.503469507881,10367.164535924021
10355.053459084185,11952.0889717912
13885.614997680708,7355.11801329787
12722.019316621474,9061.787083163552
10038.103570225798,11959.802872162783
11298.875639551998,11015.39886885723
9650.880971367422,13145.787648715932
12497.065669897347,7861.74980010004
10764.168836129502,12426.712896436731
14930.599891668217,13491.777477100266
12096.179591484462,10279.446556746774
11218.189700387005,12957.407936457865
10260.821962356673,7470.282998493311
12842.306150912773,12455.72665005644
10247.882246740071,12486.736363518612
11693.944318428545,10490.762490131821
10974.348276144237,12330.000202050875
9990.594725990655,11980.89808906455
10456.419119535827,9968.702419803873
11548.309976506245,11907.224641487373
9618.60041068158,7384.80001514203
11286.219325823637,12448.91176046252
11816.849993936805,12065.115207028068
13832.198484893466,13360.778765895151
10894.75338575265,14263.956286128241
9281.452855846244,11637.856585531068
11170.656163935491,10867.31832231938
11922.17837201293,13316.626539159955
11883.621544144462,14252.395722384394
9726.213818344977,11131.452906645134
13796.741949860285,12983.122096848601
9598.156212118132,9940.610669181136
11017.941418367303,13343.065214178821
12874.279630180787,9978.586181104702
11248.586929201438,10776.673777340278
9903.433276967875,10645.595892634776
9788.997828486052,11748.642644941692
11915.679159101446,11584.127891051845
12394.581613381826,10112.375948715246
12313.511668106175,11027.053094024426
9811.413609591691,12205.704744467563
12890.055663732996,10835.318192175288
14447.777481859925,13995.774039961228
11764.393751298288,18349.944889943254
14198.997097560938,14224.384208739344
11439.181543587516,9961.078404328653
10662.942961063016,11351.964276140727
12466.258400310226,13370.168627698047
9458.656106702627,12042.822359310927
8578.817789648843,12508.549521902696
10029.853603045945,12964.740281356153
10958.373923788398,13317.325949025288
9279.858273462754,11824.32646049214
13933.174815100909,14013.822555725492
9282.584765259322,10241.861124627536
13249.401063841535,15132.455098682569
12047.200383061825,11753.892898254118
12823.316710740231,10494.908524126386
10794.913706420357,12255.508363380332
12401.88621222886,14160.886337573791
11904.23445045802,10791.018057776095
10721.392564569882,9805.841292784964
11545.432870933088,9272.02291759841
10187.440742676625,12148.125909036135
9747.352978474917,10548.506727974323
10070.677848556024,11019.63698496374
9153.929375014312,11814.29660612308
10385.677061846698,12292.896971649847
11657.449098536534,12717.55632200432
11688.34688615958,11977.97437690909
13292.73473860399,10072.618892687664
9786.418394163418,10721.818864283661
14324.606075853295,13315.513966793007
8783.864044712116,13080.877414690223
10679.624800390917,9217.280720668577
10412.121807063932,10234.621351325868
8508.914851326575,11110.005252968385
10776.661371179638,13003.404913443324
15495.438916234792,11940.17264567303
12777.986670260709,11422.756538113503
12368.800037045232,9800.44943849716
12067.825916563506,11863.315994030896
12039.20332158101,14315.074764550553
11315.967910680758,13348.925281574064
8338.19401653092,9347.095468880063
9983.028583067724,9662.088239983399
11566.683725693645,8282.161219570187
14659.974056427165,14261.86279624061
13043.318414060102,12482.761053947006
12101.264408970199,11007.233546227255
10856.030740830924,9199.646580453778
12939.935411837378,12215.618907488475
12771.387726489575,10044.047192287411
11125.882358172481,11414.950003666207
10290.548174542051,9791.227844672032
10658.738592400041,11679.613754294704
10064.227949649368,9581.752372986113
10462.83257616991,11496.942760151223
12992.432540467882,10171.927801584143
12021.597898536416,11986.531910264976
11972.909361818545,11047.749578922192
9199.897091853723,16403.100101415417
10626.1037462282,8063.544653229498
9604.397962911476,9410.346477828649
11837.650659248933,11785.491761686564
9780.617189831286,10497.900873790386
11084.86454113294,13970.384997830522
11225.893274244838,16042.115819477718
11444.645001360519,10873.414307410312
9180.931923819566,11727.810095264887
11631.93597266842,12447.933910893144
10788.128055909088,11732.954153671713
13219.58716158912,16218.899491373924
14140.722475983715,11823.287813751804
9633.368445272248,8939.169323292885
8585.03267481318,11450.339547157937
10710.265022028256,9676.904394068226
15032.316387986775,12965.276506251705
9833.642849122376,12281.947749065448
12117.249555760583,8076.750172154696
10287.67680228077,11096.56001338025
12646.121011088118,9709.116665330264
9676.586071274634,9634.061574660629
11876.000107803533,12641.453806883039
8200.733976733698,12105.529035302676
15985.116978488402,11143.484551746085
14120.690996066754,12738.795870863923
9818.197674201527,13465.357173105516
11736.002838430637,11742.98061565321
9211.633200408576,12253.240021658776
11624.497829177453,13197.03595378598
11853.878499791304,13770.873254617638
13823.40005715353,12503.593191222584
11564.481975588651,11377.027275917346
10000.989712537008,13619.808789075449
15090.261762682992,12141.203610922816
15906.824377617682,8433.421363718524
12169.805362086254,8670.991865088023
12312.046639477083,13294.441621106123
10004.82077215825,11189.751776628485
11957.189763419337,9046.535620454993
12280.151678271895,10790.031130296693
14745.190606629445,7895.973659061639
11616.467231716873,13535.877655683988
11207.544886939822,9750.894817525943
15563.019394654864,11451.217078774185
10948.613620992011,12674.501272222347
11520.078916315184,10689.372984641212
10470.90045828927,9309.147980729256
13288.677083951932,14295.15438104871
8219.575421328598,10688.51759799529
12371.57314072578,10105.712586871836
12037.251830408815,12143.959928725068
9693.439706695342,10731.221913420226
13401.480869307208,12524.698787480072
11121.51424831435,11404.253615388998
8926.276861246539,12449.266883897139
12142.810348085264,10943.001307195464
11041.497067103535,15435.854277985429
12133.35363476648,9916.846344168584
11468.240177002785,10926.191268966264
9830.734120220111,8495.96733424687
14628.368227251713,13810.367473452952
12066.106990341288,11850.148324841179
