Date,Portfolio
2019-05-28,0.7067784567899225
2019-05-29,0.7066673334972154
2019-05-30,0.7058696729676686
2019-05-31,0.703291438669192
2019-06-03,0.7011586150734496
2019-06-04,0.7002118544336174
2019-06-05,0.699055355260796
2019-06-06,0.6966646393525283
2019-06-07,0.7045123622175806
2019-06-10,0.7046688748970776
2019-06-11,0.7009578420384491
2019-06-12,0.7008991309633352
2019-06-13,0.7013258609544822
2019-06-14,0.7013899943789434
2019-06-17,0.7012590552093093
2019-06-18,0.7003316047585246
2019-06-19,0.7014961496040517
2019-06-20,0.7039680776603054
2019-06-21,0.7028688297968755
2019-06-24,0.7038104974486844
2019-06-25,0.6977881014656132
2019-06-26,0.7039597769835643
2019-06-27,0.7004915994960046
2019-06-28,0.7003957281912162
2019-07-01,0.6997392156049789
2019-07-02,0.6998128287510511
2019-07-03,0.7008336814047621
2019-07-05,0.7033633074712579
2019-07-08,0.7083465821329679
2019-07-09,0.7076786683747005
2019-07-10,0.710296335219857
2019-07-11,0.7089083603955256
2019-07-12,0.710258860524052
2019-07-15,0.7099120425032658
2019-07-16,0.7097096778700348
2019-07-17,0.7024080804547808
2019-07-18,0.7026667267743908
2019-07-19,0.7060765277707496
2019-07-22,0.7134571804686164
2019-07-23,0.7100454136029086
2019-07-24,0.7112095238732742
2019-07-25,0.7148964602342717
2019-07-26,0.7147407552183267
2019-07-29,0.7125155155450337
2019-07-30,0.7120287517622309
2019-07-31,0.7062924351537908
2019-08-01,0.6895948802066794
2019-08-02,0.6910628679327646
2019-08-05,0.678946834378206
2019-08-06,0.6822967748155571
2019-08-07,0.6819159633667558
2019-08-08,0.6856453905151407
2019-08-09,0.6877158021190425
2019-08-12,0.6793148496757574
2019-08-13,0.6801617529062703
2019-08-14,0.6663499335747843
2019-08-15,0.6673824135659144
2019-08-16,0.6657226356864312
2019-08-19,0.6614456143060521
2019-08-20,0.6598412323358566
2019-08-21,0.6567061079168155
2019-08-22,0.6558763289051602
2019-08-23,0.6507826094791748
2019-08-26,0.6514301937876444
2019-08-27,0.6493818468991164
2019-08-28,0.6479965336220015
2019-08-29,0.649369804009951
2019-08-30,0.6502261694849499
2019-09-03,0.650571338498216
2019-09-04,0.6525679265835278
